country_code,year,debt_to_gdp,current_account_pct_gdp,reserves_months_imports,gdp_growth,inflation,currency_depreciation_pct,political_stability,government_effectiveness,rule_of_law,regulatory_quality,control_of_corruption
LBN,2021,,100.0,42.452650365782496,76.41480375060415,43.192296849690834,1.0397844162798386,63.09741159978245,68.27197036261344,62.392771992860894,62.00124171316057,82.04627351651851
LBY,2021,,17.200854478104162,0.0,15.808940731112173,0.9659871680242716,39.006407027800854,87.15168592384583,81.37536898927496,80.18102016094483,98.69021332022683,91.29326836384655
LKA,2021,,63.03289279824038,98.02641890659206,57.17128730493807,2.118741633025174,2.2368771852102465,40.09253907892447,45.95948734411613,35.98249722378864,42.75927424110454,52.702738127673065
MAR,2021,,59.909830495317976,83.61913474995232,50.394488344681996,0.5583213225190288,0.1368851112435536,38.8904113558191,40.59028214897975,42.19652688127058,39.76998962877341,56.84444112450966
MDV,2021,,74.41820344009386,95.78788044901165,0.0,0.3195638361306318,1.0303852413016787,13.717571730863531,35.66311024776544,32.1541516831905,46.56552573140801,47.18214086515174
NPL,2021,0.0,88.03811784030349,83.75359599812164,56.088525506695206,1.315845217903077,1.0096963771579603,32.9339760650504,65.09449226935767,40.09706509309354,57.637507788138734,61.778225389282014
OMN,2021,,67.2615245295374,87.84197737322468,59.96166210875044,0.6362344494739678,1.0397844162798386,15.507130232411031,38.20902720798841,20.73164717120635,23.968484286691858,41.31292604094078
PAK,2021,,62.60685766141992,93.12146304761335,53.21156274085267,2.8086608642792044,1.1510708341512048,71.57504106790033,53.543487023628124,54.804913502592335,58.16476249539721,70.8188766638083
PSE,2021,,77.15785880086466,99.61913482951601,52.35641311654333,0.5125948549402944,,71.73697367341337,64.69873643081685,57.25588660297579,40.42896161141326,60.819303603485594
QAT,2021,,20.602231917708686,83.498485860574,61.60180329171887,0.8092271949643212,1.0397844162798386,0.5984069171460226,13.285412335923546,11.82188096930096,13.028476575831165,15.27708830448706
SAU,2021,,43.8930621104738,32.55330493980975,53.20175750931773,1.0201878793673125,1.0397844162798386,38.45904910475627,32.15987268355611,34.08541773148445,27.289565389734932,34.63590762476098
SDN,2021,,72.15614863551397,,67.60277267247197,100.0,100.0,75.6293834053169,78.46228542192041,72.64034255577023,84.31430804806811,83.10996095442613
SOM,2021,14.632086156962188,,,58.47655931312797,,,98.22253460441996,94.70951143994635,100.0,94.36798060409463,92.99067171800174
SSD,2021,,54.76270183084122,100.0,,3.0923144287776685,15.31860878322832,87.33000808861216,100.0,94.19598092772334,98.27740827552539,100.0
SYR,2021,,,,61.32222478507132,,8.303048757770382,92.34018686751729,83.02050573997674,90.41229409640982,93.02551462220103,98.94860537068513
TUN,2021,,68.0635998367446,87.68813901314682,56.263836924189235,1.7549849381347855,0.9324782375304199,44.5904473641895,40.10425713820797,28.23113034002972,43.85089272116212,46.515984532440115
TUR,2021,3.3985929819014533,56.170801072803734,90.05501184430621,44.11712850021698,5.61658271153282,5.472357940344707,52.84276739366859,38.94818766511028,52.81922729656685,41.51120642365239,54.80077442149055
YEM,2021,,,,,,7.511988903043705,100.0,93.13742678502179,89.77219364307268,84.95915369385553,92.56898766176175
AFG,2022,,,,90.69124686774327,11.46725550786514,,96.25360273806186,93.77561695281543,88.56163712737506,81.75764564647537,78.42768175035688
ARE,2022,,,,28.52567895201513,6.733575591083545,0.0,11.373044389193025,12.506164891043797,11.78522394898943,4.081251253181519,10.425852765136048
BGD,2022,,55.35536354792306,88.48736101086031,30.39993140629485,8.085922713591554,7.868743226370239,61.51557396704123,52.10033704189836,58.67873570617337,65.09363964207697,78.78385222942889
BHR,2022,,28.4928207174102,96.28014297059622,34.55645025452538,5.7973460833315595,0.0,46.34415697169647,27.61918586149553,24.90001715549424,9.855572728339666,37.94779219794555
BTN,2022,,90.13391579049474,84.43345935805122,38.92369897051426,6.929165657786165,6.371825088968121,0.0,24.609595714383918,3.0676627388872366,39.87485613396176,0.0
DJI,2022,,23.131319282760845,96.61848027539878,39.137614756972056,6.666678477159715,0.0,46.26878776140801,54.55504110342899,60.286547418366546,60.98126311743272,70.40775556852356
DZA,2022,,37.33133078779301,53.76689880534967,46.21771765608255,8.96766780697314,5.157253147778764,54.515490644679744,48.34750782233267,53.229398484350845,65.63662900486433,63.65691394323123
EGY,2022,,53.0358437178022,90.95032232564824,32.71388469399377,11.570440455677227,22.586200361698005,57.926097517693286,43.820115404184925,50.708299122164135,56.72331127094272,66.39396267080318
ERI,2022,,,,,,0.0,60.85947461116762,76.07086359544446,85.38081456085072,100.0,84.56028535401087
ETH,2022,,55.90705261903961,98.80709786076694,38.43607130436577,22.809915775927927,18.43558265775309,81.11890355404854,58.44271776808932,56.818278892236215,61.371577795110454,54.80185993441006
IND,2022,,53.35809724997311,80.42582052084113,28.097037394202445,7.524955568158716,6.371825088968121,52.81599433153523,29.967163778603062,29.71762754378518,39.33406373629255,52.31990585977532
IRN,2022,,,,42.8153222070936,28.205628138430015,0.0,62.81217676807188,59.20121478320118,63.8568631187172,81.27986489464001,77.33979599636814
IRQ,2022,,20.568320005303907,53.96948706688446,26.516613765711643,6.566924630788633,0.0,91.64181306914419,76.61639874579656,76.55513649354785,77.61884478009722,88.66739502911275
ISR,2022,,45.932330446242965,62.12990616776708,33.725247773220126,6.239121218465947,4.0264899369858735,56.66834710696492,0.0,0.0,0.0,14.664207511206653
JOR,2022,100.0,60.54782270961435,80.70723210372962,50.07355250000012,6.136547335027308,0.0,42.35078205350822,40.09701300771805,23.43135854570262,30.301905219662935,41.63240504409638
KWT,2022,,0.0,70.97473917632523,31.941841739576006,5.996853063018938,1.5349579530898803,31.124089894015228,32.33205995678296,18.270504061839237,28.540070309279603,39.928773361821506
LBN,2022,,100.0,57.86440019292309,65.29796982983524,100.0,0.0,68.29400199846458,68.4950580731983,61.37014185040375,65.32933850243728,80.05268198340801
LBY,2022,,17.626397013096422,0.0,100.0,6.294589585180288,6.650786998500393,84.54191337400229,84.51141555213682,84.94872627752987,98.68856532421545,89.92927364490093
LKA,2022,,52.66400514865246,97.41881270933841,95.70356608008616,31.709219912249363,62.63102592000344,53.035207195999,53.0646505250291,37.08009595937279,50.98913957316198,53.14851446998892
MAR,2022,,55.134117235003814,85.99197764296196,54.29561262363285,7.501350278731897,13.106116461091627,46.28519527008849,40.50043750486144,40.24308526716822,38.515491162412005,57.12014375836265
MDV,2022,,74.28546365194443,95.44140523790054,0.0,5.069266875587814,0.09104627169424552,26.721308326448106,45.323410437588976,21.32233999330892,48.46828999044144,50.40365386874185
NPL,2022,,58.19213608229982,80.1144693112115,37.03701153623576,8.07088636803968,6.010735928659883,43.200107873835954,65.4138221727195,37.21933629878785,55.45846696605512,62.39442007247579
OMN,2022,,44.5402542542534,89.86811130345887,26.39612499713327,5.167979150198899,0.0,22.67725814730503,31.976732637473614,13.903825151793242,20.31185392196648,41.72115091209995
PAK,2022,,54.55582475306385,96.34318033670658,40.89315927969356,14.931002869958215,25.88659651101729,78.31111297685356,57.94973744913666,56.175899077243784,60.852882965077846,71.56300552672971
PSE,2022,,65.23701010875752,97.98079375965767,44.0358398294818,5.8622631949318755,,73.09298075889498,66.03190995002798,53.985686352134955,39.30205584128893,59.96076662011859
QAT,2022,,11.012514525814305,83.70272178531152,43.573714442060066,6.567211080584317,0.0,10.556429274262229,10.446076871701472,5.644734711067487,10.008365736170392,16.713360789863085
SAU,2022,,32.827915466944354,43.229736551042905,8.250518232358028,5.149952122306099,0.0,41.92819902213895,27.415618768754445,22.9193913554092,20.898050265410657,32.80472055927298
SDN,2022,,62.29759700994414,,66.81717358893529,81.78845413713901,47.69504110638592,82.85570538739492,81.34604863258944,73.7564288226664,85.93920578591708,87.10947001688533
SOM,2022,14.214413083164212,,,50.20303656431096,,,86.98459935619165,94.71834081695832,100.0,94.26225943311903,91.84826010245519
SSD,2022,,66.10225224767665,100.0,,0.0,74.84729514712694,75.43516852424649,100.0,91.42844670840154,98.24822571881853,100.0
SYR,2022,,,,63.403329683718226,,100.0,95.87965197966933,85.6562708541541,88.87102990642522,97.09655229976197,97.90344723007864
TUN,2022,,62.63884691268986,89.02999115719435,50.04902891827253,8.428548626858987,11.117687709156499,52.896441753534994,43.72459229936101,33.49174903937788,46.9284700776229,48.107251991654906
TUR,2022,0.0,57.0769065163755,89.3698595553024,37.89613761954228,44.406604133873664,87.41938620993292,57.43446759873221,39.94130747006571,50.78532940511772,43.70559899918162,55.72942515920499
YEM,2022,,,,,,8.494188313169179,100.0,89.0126730241519,90.8959721093873,83.75851803669987,93.9094201750183
AFG,2023,,,,20.016253409989698,0.0,,94.18030844648305,97.07477364878403,91.82372874363097,80.53173224687167,78.8376946681367
ARE,2023,,27.601437116183607,85.85456033632681,14.883721802757533,2.7751308892381745,1.1426081024747035,13.718680184419602,3.48492760675891,8.412310365748004,0.0,11.43775493139492
BGD,2023,,50.34382159745395,89.86785291330318,11.164689855531426,6.428800487364512,3.0553642564256798,59.74810684921056,49.31757142291286,56.90573145969455,63.9778337129467,79.0124605913916
BHR,2023,,38.815312820896295,95.65783569633761,15.951056866941732,2.0883249493421454,1.1426081024747035,46.6495938800756,24.954197389877706,21.160779856658163,5.229160659547176,34.5549548470858
BTN,2023,,100.0,87.77375866024607,14.048514121679334,3.926809207731193,1.7549708321488007,0.0,20.85729321326862,0.0,38.04730534769972,0.0
DJI,2023,,19.33000818134039,97.04003802145354,8.560257809057328,2.69651662793682,1.1426081024747035,45.78615383652792,51.79135697096383,61.728893155149656,59.9700675969615,69.93129963802481
DZA,2023,,43.77709852643912,46.26373320407735,15.391215189042553,6.180409701051766,0.6205619538882992,52.755306665299585,45.99867936048066,52.33592589270093,62.0485298639009,61.62968326660525
EGY,2023,,52.694709264662734,88.21758795146195,16.248371402950966,17.049474250923904,8.353152949708228,56.69430562202056,38.12681442139279,51.21017230328738,52.003897584837745,67.0392569609508
ERI,2023,,,,,,1.1426081024747035,53.53752625605729,76.15959563671603,88.30935268835285,100.0,85.60996387173154
ETH,2023,,53.23374607413612,97.23619825504117,9.097909703711103,15.427275187255244,1.8048880579357642,80.63303311225104,56.185168303589116,61.7222343824148,61.55252526282937,56.260003676157886
IND,2023,,49.21521422236406,75.16300428681127,7.543715866718584,4.555076787886631,1.7549708321488007,54.75346402342402,24.1109616660013,28.343922173611467,38.72841423796108,52.317609018114766
IRN,2023,,,,12.281833696872567,21.78179959556046,1.1426081024747035,65.86513746598848,58.40853641707358,67.41014191430455,81.61670680164967,78.20516237930055
IRQ,2023,,31.567515050733974,49.99538394624963,24.429807835917046,3.9838964212041272,0.0,89.58200417351976,77.62063971565833,79.22815141066872,76.2899806218342,85.93092262158063
ISR,2023,,43.09756980590405,52.322891997786456,20.53152359653104,3.924986899634463,2.246396402303151,60.0084018374144,0.0,3.143519602034133,0.5096533791443282,15.045801065937352
JOR,2023,100.0,52.82171050489083,77.28170814538251,17.8411712999029,2.9778694553512937,1.1426081024747035,41.98326404041844,31.654352746326236,20.923421622648895,25.036062086057548,38.71896417453202
KWT,2023,,0.0,71.36188660005823,29.876193472770773,3.6669792835395003,1.1794031454601148,26.497460627771808,30.603095511592493,17.48137990680595,25.471961058241284,36.6647997260942
LBN,2023,,91.06700899752386,57.227386177942904,27.65509895418321,100.0,100.0,66.10828919395848,70.60689021381404,63.64052576799454,62.787797785798894,80.84504129369111
LBY,2023,,41.29173576324759,0.0,0.0,3.1054459428674246,1.141877942958951,85.0654955797384,80.79118501991064,84.3693449328827,94.65919569313262,89.73476559175776
LKA,2023,,45.17581984415134,92.96610941263611,30.855298063337283,9.37485059602124,1.324631502921755,50.515937706816594,44.52675698119543,36.32964657879589,46.78752054902952,53.90620516126623
MAR,2023,,49.422849676927946,82.60884424187488,16.51238261594927,4.750663083527951,1.1079399191224681,47.34437149048828,35.618601131412525,38.427763419628526,36.07209021157931,59.37647194740392
MDV,2023,,80.34680414353348,96.66237499862906,13.264562710286864,3.3402162981484738,1.1427407248627337,31.511512298441186,42.67301145651316,21.049005094101478,46.71678772586177,50.18416659574947
NPL,2023,,44.03866041419697,67.37649887709132,20.73381956830397,5.204111301918852,1.8082111231251197,41.50774103348201,60.67945956326739,37.06681622359106,54.125062320165696,60.96899534518299
OMN,2023,,44.28229628167085,88.33846453796525,22.168305960945386,2.4760308036798193,1.1426081024747035,20.04888263787117,29.212569841402004,12.079718911381173,18.888762846089172,35.024812209197734
PAK,2023,,48.28531938290375,92.5934524676017,26.782983116174663,15.670343074113754,5.582510615285134,82.56641190528909,55.323738564648686,60.63177790179265,61.0558653396318,74.295586582173
PSE,2023,,71.7248684031808,96.2578318935663,28.188976329090693,4.653294483348312,,74.64871327911136,73.24966761711293,56.00773385930855,44.593589232211684,60.44848258302791
QAT,2023,,21.46916264535081,79.9132293456087,22.740687754037328,3.395053554002806,1.1426081024747035,8.075199648970615,7.139467778578315,5.031011532482163,5.937673636151983,18.275083591769423
SAU,2023,,44.53279190806996,47.780410908141306,24.36701492993284,3.0850508481337466,1.1426081024747035,40.27836113358755,18.82762409259443,19.386451979600864,17.408467639935164,27.418548739023564
SDN,2023,,,,100.0,,,85.79151454283327,87.487324528223,83.34127673231464,86.30376756634539,86.82464826641731
SOM,2023,,,,15.201368431386515,,,88.34879952270337,92.54765117055477,100.0,90.30446072283257,91.94247641915518
SSD,2023,,35.603453943708665,100.0,,3.1097068345847156,10.065462405428631,72.20444010187738,100.0,96.15278003235433,99.13022290120338,100.0
TUN,2023,,51.35612251572495,85.91219367735364,25.271750839370398,6.183428562904695,1.1525728507155697,53.46660941986703,42.16380999651132,36.80304041387395,50.39832932241758,48.23900356334979
TUR,2023,0.0,53.40316873506622,87.31354540924063,13.00654576348029,25.88834093749907,6.3774747673331,55.926698799956654,39.60526435828823,52.743542420083585,41.3281997829883,55.16179485060865
YEM,2023,,,,,,3.737410398975252,100.0,91.18484957631792,93.31242053019618,80.97106923907612,91.40781935568808
AFG,2024,,,,18.836765629033632,0.0,,89.39138358916924,94.23235379428334,90.82824303678176,84.6207524423133,78.46636942459061
ARE,2024,,30.03690531149888,72.25789927961532,11.883657259487295,8.429601693580029,0.3412330927228829,14.157449827014917,4.2891664552004185,8.600354352670465,0.13326329267062909,8.42151734823125
BGD,2024,,61.31850405385014,85.81619235142007,11.124069681179403,17.407776844218382,1.9398516206081529,70.54086771892347,53.74327383208184,58.42762937382484,65.5070768814542,72.78555030308515
BHR,2024,,49.955165400907234,96.38670147848039,15.476380962360054,7.6710190617624425,0.3412330927228829,42.03854711162844,25.058809421351647,20.8060169653593,4.525153586336369,33.95119254953406
BTN,2024,,100.0,63.230300036442245,0.3748343511454625,9.549479406768143,0.5781062691190993,0.0,20.295100843999965,0.0,37.85871386778271,0.0
DJI,2024,,29.59319130575469,100.0,2.075115489127516,8.8872081635463,0.3412330927228829,46.78865300808539,51.378395697568116,60.10800556167488,62.199749244710254,66.81016183389127
DZA,2024,,62.0475028861414,0.0,12.841356730947748,10.85993692064683,0.10032719629904548,50.772398089747114,43.30687262740878,49.70420261118869,60.60502640844958,57.7361773952773
EGY,2024,,71.67736904179462,76.46696749526829,17.110560479958284,35.568198147650406,9.101644231567068,57.52427755779384,42.063821598305054,50.24646694658416,48.82197947084906,64.49972575318918
ERI,2024,,,,,,0.3412330927228829,51.65187705413836,79.25618162846646,86.55345211116632,100.0,87.77389339998192
ETH,2024,,65.16407606600494,94.06422433468865,0.0,28.190907491519024,9.718367372313175,81.10855285793203,55.80541489243181,61.39402528831053,61.574587104667565,54.004065638288225
IND,2024,,61.69396157635288,57.44752549334582,1.6852439372750974,11.784969952624484,0.5781062691190993,53.58370237251131,25.396069017372437,27.689379510962336,37.81130728378142,50.050792205736
IRN,2024,,,,12.962391507093654,39.837063675947405,,69.99229452406391,58.15990182601766,66.54012040727089,82.89164755507839,73.54267223830635
IRQ,2024,,53.75799111903435,33.937678403505416,30.05577893760929,9.39687178015213,0.16708570432585482,84.65459425355594,69.81852245169473,74.85155218813959,67.83594809524047,76.13042839048222
ISR,2024,,54.04325605382344,4.430145089857492,21.854721838107075,9.869233366430127,0.5025044509502056,59.95147242900981,0.0,5.15562873264259,0.0,14.844561431285625
JOR,2024,,70.94988544524462,55.714379851088125,16.59566344758513,8.32070042575114,0.3412330927228829,41.47028203364067,34.33555260247337,19.85751920884626,26.84044691005989,33.90955792545011
KWT,2024,,0.0,48.33038481378702,29.821996320757442,9.689455149402738,0.3117854860613577,25.029004461123005,32.38044670065043,17.864343019687347,25.05308667973121,35.3928430064236
LBN,2024,,,,48.21994514057676,52.87960652715205,100.0,69.00019571688522,70.52569432832333,63.57353422108323,64.56000642359055,78.57015629240931
LBY,2024,,,,18.748949316797507,8.901636668561466,0.4146541160486672,81.0595384987834,80.48133316271307,83.5943900024438,93.14201479548268,85.13680674929884
LKA,2024,,57.43648190394855,87.14805053373085,8.599768860577793,6.29508282759999,,42.67954495123051,45.05328616519271,34.98370890352393,44.50475190991218,52.502991269338615
MAR,2024,,62.477472328200065,71.86047591217414,12.534941080892366,7.737950710465356,0.0,45.45691428992682,31.966216961154934,37.49896393720353,36.30758744438653,56.16062381253959
MDV,2024,,98.50718881676349,97.10902158640127,13.516102661995074,8.172130606416463,0.3440875693603884,35.27139792037288,43.51242158080497,22.50583424777802,44.55476360253471,51.12279188907986
NPL,2024,,51.928098452851266,22.68219293444448,12.91397021349852,11.511679989152329,0.5642294788924519,44.28992732132593,62.709875846568096,36.51614049809323,52.595611961431324,59.40709535872614
OMN,2024,,54.02133297290806,81.90620344746155,19.629544358590994,7.338461384538833,0.3412330927228829,17.953864101366523,24.12294139527662,10.480332231749196,14.039224433272205,27.30667578937845
PAK,2024,,59.678182072462484,87.27075119763519,14.87035238700159,19.617833152881783,0.22543768166687767,85.57721807378327,54.483685973739895,61.45765948916188,60.282146369130665,71.7526519949335
PSE,2024,,97.31171320705928,93.25636923799846,100.0,61.47398740006658,,80.92186809663527,75.8709570304738,59.22635325824099,47.8877108044307,57.73624242287163
QAT,2024,,23.76769670206268,62.71406925919262,14.778886080930045,8.025670757704335,0.3412330927228829,9.590515503651963,8.658026764202315,6.41008672350494,5.389835486271814,20.558652062788386
SAU,2024,,62.61233570850692,9.381378848197244,16.290867075746394,8.454648122229132,0.3412330927228829,34.33169644972175,18.38760921940922,16.996056468768852,14.848949728883309,20.488173459694202
SDN,2024,,,,70.81404720075686,,,84.85272504712381,89.03251580439401,85.57482132569237,88.08824471425058,85.65748269700535
SOM,2024,0.0,,,11.49120253552084,,,90.51304717468052,94.16969977331262,100.0,91.15234790289075,92.12296718085588
SSD,2024,,,,,100.0,24.571125729061887,71.20933753840845,100.0,92.96698709200113,96.6166639241106,100.0
TUN,2024,,63.05006364523318,76.63977101849937,19.685949369262296,14.08355717499306,0.3487878581636004,53.186566870419895,44.561571063903536,38.707820143571006,49.507270075030966,47.72177802406587
TUR,2024,100.0,61.51785869078677,75.25440249434986,14.063462621237074,66.40789788626073,7.32564016055546,58.21490074579749,39.15414640322184,54.12054233042978,41.69264423447589,57.33793144395186
ARE,2025,,,,,12.814988259550717,24.84064385901333,6.0834007384154365,1.9991974613586503,4.926470615448442,0.0,0.0
BGD,2025,,59.06126445044547,88.20256828724146,61.00751172850438,28.832638142260734,45.10501851531274,,51.768167875773216,,70.76343021228669,
BHR,2025,,,,61.060179652849676,9.856489079234484,24.84064385901333,38.746372020580736,24.39620355252255,18.383400919547547,5.750179820641372,30.76065821229912
DJI,2025,,,,42.45204951056616,9.48145418883736,24.84064385901333,43.087556213808995,,,,
DZA,2025,,,,58.99711883764924,13.171834889677806,18.07055810915637,48.03376537980274,43.81225467331664,49.18269595530094,65.77954480191622,59.445266673177
EGY,2025,,68.83053298755497,84.81534530011152,55.438171027247826,40.13495253693941,57.00067876993502,54.3860385452589,41.05012038870455,50.51724271932334,54.72687649276094,65.4459027550539
ERI,2025,,,,,,24.84064385901333,,,,,97.54985569841594
IND,2025,,60.007246951653194,58.26811025675453,35.83875204281753,15.260886247162055,40.30518398915592,,,,45.02361095527419,50.55576638595124
IRN,2025,,,,100.0,100.0,,77.00618721151771,64.81031285879165,70.09366461126115,90.4503303878675,81.01279351019895
IRQ,2025,,,,95.8621885647057,10.79643319976896,,81.95650043938267,69.84591859120145,76.48897235028672,73.31253291490826,84.90847537602026
ISR,2025,,55.29826272606613,7.948786688827108,64.45712343443233,16.629933891530598,0.0,55.10554598567502,0.0,0.0,1.6264516942406164,6.890871695292411
JOR,2025,,,,65.10253232914968,13.913526090715628,24.84064385901333,38.27496583142994,34.18113300298603,17.94326088895518,28.240379013566734,29.985122182640257
KWT,2025,,0.0,54.271446385051526,65.6876938819835,15.18228795527084,24.555438549844432,17.438375932518397,29.600003922538093,17.75730843407115,27.346215869801043,30.696880496956187
LBN,2025,,,,,41.251563290945995,24.84064385901333,65.08434129017725,72.38183314440303,64.10174608925821,67.92804842514843,83.94467888902172
LBY,2025,,,,0.0,14.07375112906256,60.937095759088244,81.12280931604006,84.81640544619108,86.07137503927673,95.08000540207374,94.74908229914105
MAR,2025,,65.41039851784059,72.9836772092979,54.183467822357166,11.645366233034851,2.756838504359344,44.652204433694706,32.11736233986989,37.65767412872259,39.942445333570184,58.45357582380284
MDV,2025,,,,43.59133430931082,18.684626512993283,25.478765304443858,,,25.44417965929442,52.64544649643658,
NPL,2025,,,,55.19911663868299,15.80310995255678,39.78423233182063,,,,,67.99693013677172
OMN,2025,,,,67.74942116663614,12.211765082429677,24.84064385901333,12.578067374715054,25.66633720509987,6.464756784004033,16.135462191732277,22.930984763172514
PAK,2025,,59.210585973873876,89.37734622475718,59.72016703974465,17.704053464939687,28.251455266251014,,,64.51266311643198,,
PSE,2025,,100.0,100.0,55.7318548341411,31.04769404843048,,83.20706672099662,79.37261217470414,60.61757281046759,52.96275634680845,61.31868496694122
QAT,2025,,20.473195309365895,61.465654786181666,64.63918220981846,,24.84064385901333,0.0,6.197534273572043,4.199122791759085,5.913046111912379,9.583465261753343
SAU,2025,,65.58064582747416,0.0,54.756252886097215,14.590511394597394,24.84064385901333,28.87181594139399,14.308099867187288,14.90739942286789,16.913466008898414,12.24445604845524
SDN,2025,,,,63.6352170375205,,,87.68043496741895,,,,
SOM,2025,,,,64.08673469906715,,,90.45948806112617,98.01773588254024,,96.45733318274713,
TUN,2025,,,,67.1614586586539,21.124628566478602,,49.0257165703302,46.70599011109166,39.5143045047319,56.93057011879302,47.89667925350617
TUR,2025,,,,60.29927187754206,84.46777813377132,100.0,,,55.094917395792194,,59.346806425733725
